dtstart,dtend,dtstamp,uid,created,description,last-modified,location,sequence,status,summary,transp,attendee
20181017,20181018,20190904T012103Z,31skeb8iatbmgvil7m358jg1jp@google.com,20180815T191109Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.31skeb8iatbmgvil7m358jg1jp&hs=121,20180815T191109Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181016,20181017,20190904T012103Z,6tu42phg4fj3cpke7djiaae4bg@google.com,20180815T191104Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6tu42phg4fj3cpke7djiaae4bg&hs=121,20180815T191104Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181015,20181016,20190904T012103Z,2bkq6mh9vjtvupdq7a35e061h6@google.com,20180815T191059Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2bkq6mh9vjtvupdq7a35e061h6&hs=121,20180815T191059Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181012,20181013,20190904T012103Z,5f5dtlmekad41bm4mtnuqs8mb6@google.com,20180815T191053Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5f5dtlmekad41bm4mtnuqs8mb6&hs=121,20180815T191053Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181011,20181012,20190904T012103Z,4m60c8qli0k625r1vrg2al3p1t@google.com,20180815T191047Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4m60c8qli0k625r1vrg2al3p1t&hs=121,20180815T191047Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181010,20181011,20190904T012103Z,2o7r9pev24e6dokcvsiia499ib@google.com,20180815T191042Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2o7r9pev24e6dokcvsiia499ib&hs=121,20180815T191042Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181009,20181010,20190904T012103Z,3uclg6r8maf3qc5ql1phtolvm6@google.com,20180815T191038Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3uclg6r8maf3qc5ql1phtolvm6&hs=121,20180815T191038Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20181005,20181006,20190904T012103Z,3cchsnj38r8bss8v152afo63o7@google.com,20180815T191030Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3cchsnj38r8bss8v152afo63o7&hs=121,20180815T191030Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20181004,20181005,20190904T012103Z,2f6cenjf1j255b23ob3bl8h461@google.com,20180815T191025Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2f6cenjf1j255b23ob3bl8h461&hs=121,20180815T191025Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20181003,20181004,20190904T012103Z,2v2sttuu01bm7obpf2n2mod76q@google.com,20180815T191020Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2v2sttuu01bm7obpf2n2mod76q&hs=121,20180815T191020Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20181002,20181003,20190904T012103Z,5165ghohkgdj1qq1lb5uosruto@google.com,20180815T191015Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5165ghohkgdj1qq1lb5uosruto&hs=121,20180815T191015Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20181001,20181002,20190904T012103Z,3n1hnbgclh7c8c0rpdftm74qdf@google.com,20180815T191010Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3n1hnbgclh7c8c0rpdftm74qdf&hs=121,20180815T191010Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20180928,20180929,20190904T012103Z,1h21pbro1ub15br7h3o9iapvm8@google.com,20180815T191002Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1h21pbro1ub15br7h3o9iapvm8&hs=121,20180815T191002Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20180927,20180928,20190904T012103Z,66pordvrou7c9os5jimia81iib@google.com,20180815T190956Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.66pordvrou7c9os5jimia81iib&hs=121,20180815T190956Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20180926,20180927,20190904T012103Z,366gvse4587ljb277prna8ja7g@google.com,20180815T190950Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.366gvse4587ljb277prna8ja7g&hs=121,20180815T190950Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20180925,20180926,20190904T012103Z,1aj99gmdjmomfkgv9n93jpv9r4@google.com,20180815T190944Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1aj99gmdjmomfkgv9n93jpv9r4&hs=121,20180815T190944Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20180924,20180925,20190904T012103Z,3graike6lmtsib28s9luv75e4n@google.com,20180815T190937Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3graike6lmtsib28s9luv75e4n&hs=121,20180815T190938Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20180921,20180922,20190904T012103Z,2rl3896o4rv409gafa4s4ibmgp@google.com,20180815T190931Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2rl3896o4rv409gafa4s4ibmgp&hs=121,20180815T190931Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20180920,20180921,20190904T012103Z,7ms78rmk4cko1n4kjnk8cb68d5@google.com,20180815T190926Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.7ms78rmk4cko1n4kjnk8cb68d5&hs=121,20180815T190926Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20180919,20180920,20190904T012103Z,5vvialckf2a83j1gk9hvucj6pt@google.com,20180815T190921Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.5vvialckf2a83j1gk9hvucj6pt&hs=121,20180815T190921Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20180918,20180919,20190904T012103Z,6u8dugq5cd1so4riucsspj3i14@google.com,20180815T190915Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.6u8dugq5cd1so4riucsspj3i14&hs=121,20180815T190915Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20180917,20180918,20190904T012103Z,473eb0cavq4ac1m1nml9oct9d7@google.com,20180815T190910Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.473eb0cavq4ac1m1nml9oct9d7&hs=121,20180815T190910Z,,0,CONFIRMED,"Wes: Music, Miles: Music",TRANSPARENT,undefined
20180914,20180915,20190904T012103Z,3lv6gvb9ii56nem9vjp8q2sv83@google.com,20180815T190903Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.3lv6gvb9ii56nem9vjp8q2sv83&hs=121,20180815T190903Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20180913,20180914,20190904T012103Z,4r0bpvoraib0p6794dnao3erpm@google.com,20180815T190856Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.4r0bpvoraib0p6794dnao3erpm&hs=121,20180815T190856Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20180912,20180913,20190904T012103Z,1hn6l9vf2u8rtg3bg3rn184ilo@google.com,20180815T190852Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.1hn6l9vf2u8rtg3bg3rn184ilo&hs=121,20180815T190852Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20180911,20180912,20190904T012103Z,71be15ul47b5jq8cepmqo70isu@google.com,20180815T190846Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.71be15ul47b5jq8cepmqo70isu&hs=121,20180815T190846Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20180910,20180911,20190904T012103Z,290hgmgdt14dblkqe8t9ei34ij@google.com,20180815T190820Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.290hgmgdt14dblkqe8t9ei34ij&hs=121,20180815T190830Z,,2,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180907,20180908,20190904T012103Z,2ugkn2e3cu31qu2ejo9llolesq@google.com,20180815T190809Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2ugkn2e3cu31qu2ejo9llolesq&hs=121,20180815T190809Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",TRANSPARENT,undefined
20180906,20180907,20190904T012103Z,0avts99s5gptonggaud5uk6dq4@google.com,20180815T190803Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0avts99s5gptonggaud5uk6dq4&hs=121,20180815T190803Z,,0,CONFIRMED,"Wes: Gym, Miles: Gym",TRANSPARENT,undefined
20180905,20180906,20190904T012103Z,2ibfl3f98mheb6fdb78s1itscd@google.com,20180815T190756Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.2ibfl3f98mheb6fdb78s1itscd&hs=121,20180815T190756Z,,0,CONFIRMED,"Wes: Library, Miles: Art",TRANSPARENT,undefined
20180904,20180905,20190904T012103Z,0vbb0j2essgasdeqs7b5dijtoo@google.com,20180815T190748Z,This event has a Google Hangouts video call.\nJoin: https://hangouts.google.com/hangouts/_/cps.edu/mjkosko?hceid=Y3BzLmVkdV84MHBtczVqaW1kbzBqazU1bjlvbms3Mm1uNEBncm91cC5jYWxlbmRhci5nb29nbGUuY29t.0vbb0j2essgasdeqs7b5dijtoo&hs=121,20180815T190748Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",TRANSPARENT,undefined
20180302,20180303,20190904T012103Z,CSVConvertffc4540f0d4764414169d73a04ea4e80,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180223,20180224,20190904T012103Z,CSVConvertfa8ef2f9b6233a75867ec5e10bfcf8ee,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180508,20180509,20190904T012103Z,CSVConvertf0ee309b595aac1a5308a3ca2d8ee704,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180424,20180425,20190904T012103Z,CSVConverte071c27edc6f7c9ecf3af1b8caaa4116,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180530,20180531,20190904T012103Z,CSVConvertcbbc108b968787f23686664b9f5edd71,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180406,20180407,20190904T012103Z,CSVConvertbaf6d15e0e6933c2e7f175de94023f6b,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180215,20180216,20190904T012103Z,CSVConvertbaaf5ecf174a7b22f3dbcda9b4cbf848,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180316,20180317,20190904T012103Z,CSVConvert9da3b134aefa12d519552e6bdb505980,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180309,20180310,20190904T012103Z,CSVConvert93371647cd420e1067a5bf4a4fea471c,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180613,20180614,20190904T012103Z,CSVConvert8a3c3e0388569359de09897187211b2c,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180323,20180324,20190904T012103Z,CSVConvert78d48d98815c74ee1745c87f5a2ded84,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180501,20180502,20190904T012103Z,CSVConvert66c6ab5b3f7457e9c85ef24b65e0773e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180606,20180607,20190904T012103Z,CSVConvert49a70277c1e67bd4dda8dfa3f11c9cb7,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180522,20180523,20190904T012103Z,CSVConvert3d06b27dd4b61488955d5b06411a2914,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180416,20180417,20190904T012103Z,CSVConvert26bd8146ceb9a3e4356cbcc27a3afba9,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180515,20180516,20190904T012103Z,CSVConvert156dc98f18235a89505b58d74cf3dda9,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Art, Miles: Gym",OPAQUE,undefined
20180518,20180519,20190904T012103Z,CSVConvertffa2bc5591259ca89978bf9d8d575ff6,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180604,20180605,20190904T012103Z,CSVConvertb6c6ba68f6515e9531f764d85b1c1b87,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180314,20180315,20190904T012103Z,CSVConvertb5071202a5b7dd15a842e58deca8626e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180411,20180412,20190904T012103Z,CSVConvert9803dff90b1b168f2ef6bb2065d9c810,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180307,20180308,20190904T012103Z,CSVConvert92312e9142d153c44ea119f5bbd88c3f,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180504,20180505,20190904T012103Z,CSVConvert867fc5582af3db0d3ddcb5c92a648b7e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180618,20180619,20190904T012103Z,CSVConvert7a83ee029b2b2e743efadf04c0d1b9e4,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180228,20180301,20190904T012103Z,CSVConvert5f29a94ecfc2f05611bbb07f0bd25a57,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180525,20180526,20190904T012103Z,CSVConvert56bcdaaaf1e1037fcf3cf85e42d26b19,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180321,20180322,20190904T012103Z,CSVConvert2ae4bcd90c23e06374eeb25b2ca3a73d,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180213,20180214,20190904T012103Z,CSVConvert29e9836e1b4696723d33d19c803ea080,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180427,20180428,20190904T012103Z,CSVConvert24dbc13afd232bb012e10677d5a9bcf6,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180511,20180512,20190904T012103Z,CSVConvert1e1c39bd71998f361b5a058905034127,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180420,20180421,20190904T012103Z,CSVConvert18bbd8498b5ec84240de9105ca2bab71,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180611,20180612,20190904T012103Z,CSVConvert09e08c6d6536ce77209fbf6d75039e25,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180221,20180222,20190904T012103Z,CSVConvert00d25995748beb2257feca974ba2434d,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180404,20180405,20190904T012103Z,CSVConvert00c9f6d299cf97201238624ef5ecc68d,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Library, Miles: Art",OPAQUE,undefined
20180607,20180608,20190904T012103Z,CSVConverte6eefbdea7c2f05adfe0feb27a63a03c,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180425,20180426,20190904T012103Z,CSVConverte65a4d8f17b475b5403a9a9319e2a824,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180226,20180227,20190904T012103Z,CSVConvertd939d2765c8d872ea7c604a415e7e51d,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180417,20180418,20190904T012103Z,CSVConvertd48ba7ec3157b358426c674790acdd8e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180305,20180306,20190904T012103Z,CSVConvertb241a70929df850d3e5f1775d90f4155,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180312,20180313,20190904T012103Z,CSVConverta1738e44d34a89136fd142bb4d35f317,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180319,20180320,20190904T012103Z,CSVConverta09d8b980090eeec26851b96f3cfb6dc,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180614,20180615,20190904T012103Z,CSVConvert9e6b8d4eda771010031b3cb57874c18d,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180402,20180403,20190904T012103Z,CSVConvert93475e036ff44476821e283dbf2f1b05,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180531,20180601,20190904T012103Z,CSVConvert7f4afa6c891fb30c7b5437573fb4937e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180216,20180217,20190904T012103Z,CSVConvert72ccba2a69953e58066a24298fe2b653,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180523,20180524,20190904T012103Z,CSVConvert5a90e628f4d5b75da87b0cb5a7457d16,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180509,20180510,20190904T012103Z,CSVConvert593680205c11fd4bae1123dc49c36485,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180409,20180410,20190904T012103Z,CSVConvert361e60437ad358fc0c2f49308571d524,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180516,20180517,20190904T012103Z,CSVConvert346df929fc0b1202f2946019c03ff8b3,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180502,20180503,20190904T012103Z,CSVConvert2efa9755a577daf80b01cb3744a49c1e,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Music, Miles: Music",OPAQUE,undefined
20180524,20180525,20190904T012103Z,CSVConvertef3cc40d4c7178501c3f79134b1ef1b3,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180419,20180420,20190904T012103Z,CSVConvertecfd611ccec22db14a5adc89c3c85bbe,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180212,20180213,20190904T012103Z,CSVConverte47e76a60b26fdf02ac282463664a8d4,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180227,20180228,20190904T012103Z,CSVConvertbad2cc76f443cddad7b136c7dbe12d45,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180220,20180221,20190904T012103Z,CSVConverta3ae3462e87c1b981ef221c461a03abb,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180403,20180404,20190904T012103Z,CSVConvert80861c8c7e6203c2d3a29bd17f58e123,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180313,20180314,20190904T012103Z,CSVConvert6089f359fd6a8ad62ddf5d66c3b95b48,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180320,20180321,20190904T012103Z,CSVConvert57738c8bd2f3fdbdedc38fae5b5dcc49,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180615,20180616,20190904T012103Z,CSVConvert4924e7a18f41d59149331476186df768,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
20180426,20180427,20190904T012103Z,CSVConvert4796ee0f9afaeec15b67cc0fe93284c2,19000101T120000Z,,20180209T162250Z,,0,CONFIRMED,"Wes: Gym, Miles: Library",OPAQUE,undefined
